ID,Topic,Sentiment,Text,Timestamp,IngestedAt,TextLength
11435,TomClancysRainbowSix,Negative,Are the @ Rainbow6Game servers off for everyone else? I got sanctioned for the servers kicking me out of @ Ubisoft Support @ Ubisoft,2025-10-13 21:16:13,2025-10-13 21:16:20,132
11435,TomClancysRainbowSix,Negative,Are any @Rainbow6Game servers down for awhile else I got a abandon sanction for the servers kicking me out @UbisoftSupport @Ubisoft,2025-10-13 21:16:13,2025-10-13 21:16:20,131
11435,TomClancysRainbowSix,Negative,Are the entire @Rainbow6Game r servers down for anyone else for I got a abandon sanction point for the servers kicking some me butt out @UbisoftSupport @Ubisoft,2025-10-13 21:16:13,2025-10-13 21:16:20,160
11435,TomClancysRainbowSix,Negative,taking the @Rainbow6Game servers down for anyone else just have a abandon sanction for the servers kicking me out @UbisoftSupport on,2025-10-13 21:16:13,2025-10-13 21:16:20,132
11436,TomClancysRainbowSix,Positive,@Rainbow6Game a cool thing you should ad is drone skins,2025-10-13 21:16:13,2025-10-13 21:16:20,55
11436,TomClancysRainbowSix,Positive,@ Rainbow6Game one cool thing you should view is drone fur,2025-10-13 21:16:13,2025-10-13 21:16:20,58
11436,TomClancysRainbowSix,Positive,@ Rainbow6Game a cool thing you should ad is drone skins,2025-10-13 21:16:13,2025-10-13 21:16:20,56
11436,TomClancysRainbowSix,Positive,@Rainbow6Game a cool thing you should ad is drone camera,2025-10-13 21:16:13,2025-10-13 21:16:20,56
11436,TomClancysRainbowSix,Positive,@Rainbow6Game a nice cool thing you think should ad is drone skins,2025-10-13 21:16:13,2025-10-13 21:16:20,66
11436,TomClancysRainbowSix,Positive,@Rainbow6Game a cool thing you can have is drone skins,2025-10-13 21:16:13,2025-10-13 21:16:20,54
11437,TomClancysRainbowSix,Negative,"@Rainbow6Game I'm going to list my games in order and what happened in them. Pinger, Hacker, Pinger, Pinger, Thrower, Hacker, Thrower, Hacker, Pinger. I've lost more games in a row this season than ever. This season is absolute garbage and I go against pingers, hackers, throwers.",2025-10-13 21:16:13,2025-10-13 21:16:20,280
11437,TomClancysRainbowSix,Negative,"@ Rainbow6Game I will list my games in order and what happened in them. Pinger, Hacker, Pinger, Pinger, Thrower, Hacker, Thrower, Hacker, Pinger. I have lost more games in a row this season than ever before. This season is absolute rubbish and I am taking action against pingers, hackers, throwers.",2025-10-13 21:16:13,2025-10-13 21:16:20,298
11437,TomClancysRainbowSix,Negative,"@ Rainbow6Game I'm going to list my games in order and what happened in them. Singer,, Singer, Singer, Trover,, Trover,, Singer. I've lost more games in a row this season than ever.",2025-10-13 21:16:13,2025-10-13 21:16:20,181
11437,TomClancysRainbowSix,Negative,"@Rainbow6Game I'm allowed to list my games in order and what counted in them. Writer, Hacker, Pinger, Pinger, Thrower, Hacker, Reporter, Hacker, Pinger. I've lost more points into a row this spring than ever. This season is absolute garbage and I go against pingers, hackers, throwers.",2025-10-13 21:16:13,2025-10-13 21:16:20,285
11437,TomClancysRainbowSix,Negative,"@Rainbow6Game I'm probably going there to then list my games in order and what happened being in them. Pinger, Hacker, Pinger, Pinger, Thrower, Hacker, Thrower, Hacker, Pinger. I've lost more games in not a good row this season than ever. 8 This season is absolute garbage now and I go down against pingers, other hackers, throwers.",2025-10-13 21:16:13,2025-10-13 21:16:20,332
11437,TomClancysRainbowSix,Negative,"@Rainbow6Game I'm going to list my games in finals and what happened in them. Pinger, Hacker, hackers, Pinger, Thrower, Hacker, Thrower, Hacker, Pinger. I've had more games within a weekend this season than ever. This weekend remains completely crap and I vote against pingers, hackers, throwers.",2025-10-13 21:16:13,2025-10-13 21:16:20,296
11438,TomClancysRainbowSix,Positive,Nice,2025-10-13 21:16:13,2025-10-13 21:16:20,4
11438,TomClancysRainbowSix,Positive,nan,2025-10-13 21:16:13,2025-10-13 21:16:20,3
11438,TomClancysRainbowSix,Positive,Nice,2025-10-13 21:16:13,2025-10-13 21:16:20,4
11438,TomClancysRainbowSix,Positive,Nice,2025-10-13 21:16:13,2025-10-13 21:16:20,4
11438,TomClancysRainbowSix,Positive,O Nice,2025-10-13 21:16:13,2025-10-13 21:16:20,6
11438,TomClancysRainbowSix,Positive,about,2025-10-13 21:16:13,2025-10-13 21:16:20,5
11439,TomClancysRainbowSix,Neutral,. Links-. mixer.com/makavelincheese or twitch.tv/makavelincheese. . @ShoutGamers. . @share_stream. . @TwitchSharing. . @TwitchTVGaming. . @TwitchOnline. . @TwitchRTsBot. . @Retweelgend. . @TwitchTVOnline https://t.co/GzwhrtWNMj,2025-10-13 21:16:13,2025-10-13 21:16:20,228
11439,TomClancysRainbowSix,Neutral,Links. mixer.com / makavelincheese or twitch.tv / makavelincheese.. @ ShoutGamers.. @ share _ stream.. @ TwitchSharing... @ TwitchTVGaming.. @ TwitchOnline.. @ TwitchRTsBot... @ Retweelgend... @ TwitchTVOnline https: / / t.co / GzwhrtWNMj,2025-10-13 21:16:13,2025-10-13 21:16:20,238
11439,TomClancysRainbowSix,Neutral,.... mixer.com / makavelincheese or makavelincheese.. @ ShoutGamers... @ share _ stream... @ tchSharing.. @ tchGaming.. @ tchOnline... @ tchBot... @ tchGaming... @ tchGaming... @ tchGaming... @ tchGaming.. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @ tchGaming. @,2025-10-13 21:16:13,2025-10-13 21:16:20,467
11439,TomClancysRainbowSix,Neutral,. Links-. mixer.com/makavelincheese or twitch.tv/makavelincheese. . RhandlerR. . RhandlerR. . RhandlerR. . RhandlerR. . RhandlerR. . RhandlerR. . RhandlerR. . RhandlerR RhttpR],2025-10-13 21:16:13,2025-10-13 21:16:20,177
11439,TomClancysRainbowSix,Neutral,For  . Links-. mixer.com/makavelincheese or twitch.tv/makavelincheese. . RhandlerR. . RhandlerR. . RhandlerR. . RhandlerR. . RhandlerR. . RhandlerR. . RhandlerR. . RhandlerR RhttpR],2025-10-13 21:16:13,2025-10-13 21:16:20,181
11439,TomClancysRainbowSix,Neutral,may,2025-10-13 21:16:13,2025-10-13 21:16:20,3
11440,TomClancysRainbowSix,Neutral,All most got that ace in ranked,2025-10-13 21:16:13,2025-10-13 21:16:20,33
11440,TomClancysRainbowSix,Neutral,Most have this ace in the rankings,2025-10-13 21:16:13,2025-10-13 21:16:20,34
11440,TomClancysRainbowSix,Neutral,More and more got to that ace in the rankings,2025-10-13 21:16:13,2025-10-13 21:16:20,45
11440,TomClancysRainbowSix,Neutral,All i got that ace in ranked,2025-10-13 21:16:13,2025-10-13 21:16:20,28
11440,TomClancysRainbowSix,Neutral,All most got that the ace in ranked,2025-10-13 21:16:13,2025-10-13 21:16:20,35
11440,TomClancysRainbowSix,Neutral,All They got that ace in ranked,2025-10-13 21:16:13,2025-10-13 21:16:20,31
11441,TomClancysRainbowSix,Neutral,XP Women's League. Season 3 | Week 2. . LIVE NOW. . twitch.tv/xpesportstv. . Tune into the premier esports competition for Women gamers in ANZ!. . Thanks to our partners:. @Rainbow6ANZ @zqracing @CompAllianceAus . .,2025-10-13 21:16:13,2025-10-13 21:16:20,217
11441,TomClancysRainbowSix,Neutral,XP Women's League. Season 3 | Week 2. LIVE NOW.. twitch.tv / xpesportstv.. Tune in to the most important competition for female players in ANZ!.. Thanks to our partners:. @ Rainbow6ANZ @ zqracing @ CompAllianceAus.,2025-10-13 21:16:13,2025-10-13 21:16:20,214
11441,TomClancysRainbowSix,Neutral,"XP Women's League. Season 3, Week 2... LIVE NOW............................................",2025-10-13 21:16:13,2025-10-13 21:16:20,91
11441,TomClancysRainbowSix,Neutral,XP Women's League. Season 3 | Week 2. . LIVE NOW. . twitch.tv/xpesportstv. . Tune into the premier esports competition for Women gamers in ANZ!. . Thanks to our partners:. RhandlerR RhandlerR RhandlerR . .,2025-10-13 21:16:13,2025-10-13 21:16:20,207
11441,TomClancysRainbowSix,Neutral,In XP Women's League. Season 3 | Week 2. . LIVE NOW. . twitch.tv/xpesportstv. . Tune into the premier esports competition for Women gamers in ANZ!. . Thanks to our partners:. RhandlerR RhandlerR RhandlerR . .,2025-10-13 21:16:13,2025-10-13 21:16:20,210
11441,TomClancysRainbowSix,Neutral,be,2025-10-13 21:16:13,2025-10-13 21:16:20,2
11442,TomClancysRainbowSix,Negative,@Rainbow6Game @Ubisoft got lagged out of a game and got suspended and lost mmr why tho,2025-10-13 21:16:13,2025-10-13 21:16:20,86
11442,TomClancysRainbowSix,Negative,@ Rainbow6Game @ Ubisoft was eliminated from a game and was suspended and lost mmr why tho,2025-10-13 21:16:13,2025-10-13 21:16:20,90
11442,TomClancysRainbowSix,Negative,@ Rainbow6Game @ Ubisoft dropped out and was disqualified.,2025-10-13 21:16:13,2025-10-13 21:16:20,58
11442,TomClancysRainbowSix,Negative,@Rainbow6Game @Ubisoft got lagged out of a game and got tired and never mmr why tho,2025-10-13 21:16:13,2025-10-13 21:16:20,83
11442,TomClancysRainbowSix,Negative,@Rainbow6Game @Ubisoft got caught lagged out side of a conference game and got later suspended and lost for mmr why tho,2025-10-13 21:16:13,2025-10-13 21:16:20,119
11442,TomClancysRainbowSix,Negative,@Rainbow6Game @Ubisoft got tossed out of a game it got suspended and lost by why tho,2025-10-13 21:16:13,2025-10-13 21:16:20,84
11443,TomClancysRainbowSix,Negative,@Rainbow6Game Siege why do I hit someone straight in the face and it didn't count I'm so done with the hitreg,2025-10-13 21:16:13,2025-10-13 21:16:20,109
11443,TomClancysRainbowSix,Negative,"@ Rainbow6Game winner, why did I punch someone right in the face and it didn't matter that I'm done with the hitreg",2025-10-13 21:16:13,2025-10-13 21:16:20,115
11443,TomClancysRainbowSix,Negative,@ Rainbow6Game: why I hit someone right in the face and it didn't count as I did with the trick,2025-10-13 21:16:13,2025-10-13 21:16:20,95
11443,TomClancysRainbowSix,Negative,@Rainbow6Game Siege why could I hit someone straight in the face and it didn't count I'm so thrilled with the hitreg,2025-10-13 21:16:13,2025-10-13 21:16:20,116
11443,TomClancysRainbowSix,Negative,@Rainbow6Game Siege What why do I suddenly hit someone straight in through the left face and it didn't count I'm so done with blowing the goddamn hitreg,2025-10-13 21:16:13,2025-10-13 21:16:20,152
11443,TomClancysRainbowSix,Negative,@Rainbow6Game<unk> why do I hit it straight in the face and it didn't and I'm so happy with the hitreg,2025-10-13 21:16:13,2025-10-13 21:16:20,102
11444,TomClancysRainbowSix,Neutral,4K Panic Attack !,2025-10-13 21:16:13,2025-10-13 21:16:20,19
11444,TomClancysRainbowSix,Neutral,Panic attack!,2025-10-13 21:16:13,2025-10-13 21:16:20,13
11444,TomClancysRainbowSix,Neutral,4K Panic Attack!,2025-10-13 21:16:13,2025-10-13 21:16:20,16
11444,TomClancysRainbowSix,Neutral,4K Panic Attack 2,2025-10-13 21:16:13,2025-10-13 21:16:20,17
11444,TomClancysRainbowSix,Neutral,4K Panic Mode Attack!,2025-10-13 21:16:13,2025-10-13 21:16:20,21
11444,TomClancysRainbowSix,Neutral,4K Body Attack!,2025-10-13 21:16:13,2025-10-13 21:16:20,15
11445,TomClancysRainbowSix,Positive,I swear no matter how many times I lose a game of @Rainbow6Game I still fucking love it .,2025-10-13 21:16:13,2025-10-13 21:16:20,90
11445,TomClancysRainbowSix,Positive,"I swear no matter how many times I lose a game of @ Rainbow6Game, I still damn love it.",2025-10-13 21:16:13,2025-10-13 21:16:20,87
11445,TomClancysRainbowSix,Positive,I swear no matter how many times I lose a game of @ Rainbow6Game I still fucking love it.,2025-10-13 21:16:13,2025-10-13 21:16:20,89
11445,TomClancysRainbowSix,Positive,I swear no matter how many times guys lose a game of golf I still fucking love it.,2025-10-13 21:16:13,2025-10-13 21:16:20,82
11445,TomClancysRainbowSix,Positive,I should swear it no matter how many times I lose a game north of @Rainbow6Game I still fucking secretly love it.,2025-10-13 21:16:13,2025-10-13 21:16:20,113
11445,TomClancysRainbowSix,Positive,I swear no matter how many times I lose a game with @Rainbow6Game people still fucking enjoy it.,2025-10-13 21:16:13,2025-10-13 21:16:20,96
11446,TomClancysRainbowSix,Negative,@Rainbow6Game why the FRICK wont this hatch break!?!?!??! pic.twitter.com/OiUVrlwXRs,2025-10-13 21:16:13,2025-10-13 21:16:20,84
11446,TomClancysRainbowSix,Negative,@ Rainbow6Game why the FRICK doesn't break this hatch!?!???! pic.twitter.com / OiUVrlwXRs,2025-10-13 21:16:13,2025-10-13 21:16:20,89
11446,TomClancysRainbowSix,Negative,@ Rainbow6Game why doesn't FRICK break this hatch!?!?!?!?! pic.wikipedia.org / OiUVrlwXRs,2025-10-13 21:16:13,2025-10-13 21:16:20,89
11446,TomClancysRainbowSix,Negative,RhandlerR why the FRICK wont this hatch break!?!?!??! pic.twitter.com/OiUVrlwXRs,2025-10-13 21:16:13,2025-10-13 21:16:20,80
11446,TomClancysRainbowSix,Negative,W RhandlerR why the FRICK wont this hatch break!?!?!??! pic.twitter.com/OiUVrlwXRs,2025-10-13 21:16:13,2025-10-13 21:16:20,82
11446,TomClancysRainbowSix,Negative,be,2025-10-13 21:16:13,2025-10-13 21:16:20,2
11447,TomClancysRainbowSix,Negative,@Rainbow6Game fix your dogshit game.,2025-10-13 21:16:13,2025-10-13 21:16:20,36
11447,TomClancysRainbowSix,Negative,@ Rainbow6Game Fix your dogshit game.,2025-10-13 21:16:13,2025-10-13 21:16:20,37
11447,TomClancysRainbowSix,Negative,@ Rainbow6Game fix your dogshit game.,2025-10-13 21:16:13,2025-10-13 21:16:20,37
11447,TomClancysRainbowSix,Negative,@Rainbow6Game fix this dogshit game.,2025-10-13 21:16:13,2025-10-13 21:16:20,36
11447,TomClancysRainbowSix,Negative,Your @Rainbow6Game fix your damned dogshit game.,2025-10-13 21:16:13,2025-10-13 21:16:20,48
11447,TomClancysRainbowSix,Negative,@Rainbow6Game fix your fire game.,2025-10-13 21:16:13,2025-10-13 21:16:20,33
11448,TomClancysRainbowSix,Positive,[LIVE. ] Hitting the @Rainbow6Game  . . Shout out to @DailyBruce_ for this spice live animation:. .  . twitch.tv/unclemoppy https://t.co/FzwV2RfIOk,2025-10-13 21:16:13,2025-10-13 21:16:20,147
11448,TomClancysRainbowSix,Positive,[LIVE.] Hit the @ Rainbow6Game.. Shout out to @ DailyBruce _ for this spice live animation:... twitch.tv / unclemoppy https: / / t.co / FzwV2RfIOk,2025-10-13 21:16:13,2025-10-13 21:16:20,146
11448,TomClancysRainbowSix,Positive,[LIVE.] Hitting the @ Rainbow6Game.. Shook out to @ DailyBruce _ for this spice live animation:...,2025-10-13 21:16:13,2025-10-13 21:16:20,98
11448,TomClancysRainbowSix,Positive,[LIVE. ] Hitting the RhandlerR  . . Shout out to RhandlerR for this spice live animation:. .  . twitch.tv/unclemoppy RhttpR],2025-10-13 21:16:13,2025-10-13 21:16:20,124
11448,TomClancysRainbowSix,Positive,Sony [LIVE. ] Hitting the RhandlerR  . . Shout out to RhandlerR for this spice live animation:. .  . twitch.tv/unclemoppy RhttpR],2025-10-13 21:16:13,2025-10-13 21:16:20,129
11448,TomClancysRainbowSix,Positive,know,2025-10-13 21:16:13,2025-10-13 21:16:20,4
11449,TomClancysRainbowSix,Negative,@Rainbow6Game I’m bad but imagine being worse than me .,2025-10-13 21:16:13,2025-10-13 21:16:20,58
11449,TomClancysRainbowSix,Negative,@ Rainbow6Game I'm bad but imagine being worse than me.,2025-10-13 21:16:13,2025-10-13 21:16:20,55
11449,TomClancysRainbowSix,Negative,@ Rainbow6Game I'm bad but imagine being worse than me.,2025-10-13 21:16:13,2025-10-13 21:16:20,55
11449,TomClancysRainbowSix,Negative,@Rainbow6Game I’m glad but imagine being worse than me.,2025-10-13 21:16:13,2025-10-13 21:16:20,55
11449,TomClancysRainbowSix,Negative,@Rainbow6Game and I ’ m bad but could imagine being worse than biting me.,2025-10-13 21:16:13,2025-10-13 21:16:20,73
11449,TomClancysRainbowSix,Negative,saying I’m bad bad imagine being worse than me.,2025-10-13 21:16:14,2025-10-13 21:16:20,47
11450,TomClancysRainbowSix,Neutral,Check out my video!,2025-10-13 21:16:14,2025-10-13 21:16:20,21
11450,TomClancysRainbowSix,Neutral,Take a look at my video!,2025-10-13 21:16:14,2025-10-13 21:16:20,24
11450,TomClancysRainbowSix,Neutral,Watch my video!,2025-10-13 21:16:14,2025-10-13 21:16:20,15
11450,TomClancysRainbowSix,Neutral,Check out in video!,2025-10-13 21:16:14,2025-10-13 21:16:20,19
11450,TomClancysRainbowSix,Neutral,the Check out my video!,2025-10-13 21:16:14,2025-10-13 21:16:20,23
11450,TomClancysRainbowSix,Neutral,Check for my video!,2025-10-13 21:16:14,2025-10-13 21:16:20,19
11451,TomClancysRainbowSix,Positive,"Very epic stream, tune in .",2025-10-13 21:16:14,2025-10-13 21:16:20,28
11451,TomClancysRainbowSix,Positive,"Very epic stream, turn on.",2025-10-13 21:16:14,2025-10-13 21:16:20,26
11451,TomClancysRainbowSix,Positive,"A very epic stream, tune in.",2025-10-13 21:16:14,2025-10-13 21:16:20,28
11451,TomClancysRainbowSix,Positive,"Very epic stream, tune here.",2025-10-13 21:16:14,2025-10-13 21:16:20,28
11451,TomClancysRainbowSix,Positive,"Very epic stream, to tune in.",2025-10-13 21:16:14,2025-10-13 21:16:20,29
11451,TomClancysRainbowSix,Positive,"Very epic picture, tune in.",2025-10-13 21:16:14,2025-10-13 21:16:20,27
11452,TomClancysRainbowSix,Negative,@Rainbow6Game there’s a new glitch in MUTE protocol someone was in the wall,2025-10-13 21:16:14,2025-10-13 21:16:20,75
11452,TomClancysRainbowSix,Negative,@ Rainbow6Game there is a new glitch in the MUTE protocol someone was in the wall,2025-10-13 21:16:14,2025-10-13 21:16:20,81
11452,TomClancysRainbowSix,Negative,@ Rainbow6Game has a new slider in MUTE col someone was in the wall,2025-10-13 21:16:14,2025-10-13 21:16:20,67
11452,TomClancysRainbowSix,Negative,@Rainbow6Game there’s a new problem in MUTE protocol someone was in the wall,2025-10-13 21:16:14,2025-10-13 21:16:20,76
11452,TomClancysRainbowSix,Negative,@Rainbow6Game there really ’ s a new alarm glitch somewhere in MUTE protocol someone was in the west wall,2025-10-13 21:16:14,2025-10-13 21:16:20,105
11452,TomClancysRainbowSix,Negative,I found a new glitch in MUTE protocol and was in the wall,2025-10-13 21:16:14,2025-10-13 21:16:20,57
11453,TomClancysRainbowSix,Negative,@Ubisoft @Rainbow6Game PLEASE FIX THIS IT’S SO ANNOYING!!!! pic.twitter.com/XzVvX8gkrA,2025-10-13 21:16:14,2025-10-13 21:16:20,86
11453,TomClancysRainbowSix,Negative,@ Ubisoft @ Rainbow6Game PLEASE THAT SO ANNOYING!!!! pic.twitter.com / XzVvX8gkrA,2025-10-13 21:16:14,2025-10-13 21:16:20,81
11453,TomClancysRainbowSix,Negative,@ Ubisoft @ Rainbow6Game PLEASE FIX THIS IT'S SO ANNOYING!!! pic.wikipedia.org / XzVvX8gA,2025-10-13 21:16:14,2025-10-13 21:16:20,89
11453,TomClancysRainbowSix,Negative,RhandlerR RhandlerR PLEASE FIX THIS IT’S SO ANNOYING!!!! pic.twitter.com/XzVvX8gkrA,2025-10-13 21:16:14,2025-10-13 21:16:20,83
11453,TomClancysRainbowSix,Negative,7 RhandlerR RhandlerR PLEASE FIX THIS IT’S SO ANNOYING!!!! pic.twitter.com/XzVvX8gkrA,2025-10-13 21:16:14,2025-10-13 21:16:20,85
11453,TomClancysRainbowSix,Negative,this,2025-10-13 21:16:14,2025-10-13 21:16:20,4
11454,TomClancysRainbowSix,Negative,@Rainbow6Game wanna tell me why I’ve went into two unranks and lost connection to both of the and got band for “leaving” the first one,2025-10-13 21:16:14,2025-10-13 21:16:20,134
11454,TomClancysRainbowSix,Negative,"@ Rainbow6Game wants to tell me why I got into two unequal ranks and lost touch with both and got band for \"leaving\" the first one",2025-10-13 21:16:14,2025-10-13 21:16:20,130
11454,TomClancysRainbowSix,Negative,"@ Rainbow6Game wanna tell me why I've gone into two unranks and lost connection to both of the band and got band for \"leaving\" the first one",2025-10-13 21:16:14,2025-10-13 21:16:20,140
11454,TomClancysRainbowSix,Negative,@Rainbow6Game wanna tell him why I’ve gotten into two unranks & lost connection to both of the and got band for “leaving” the first one,2025-10-13 21:16:14,2025-10-13 21:16:20,135
11454,TomClancysRainbowSix,Negative,Say @Rainbow6Game wanna tell me why I ’ ve went out into two unranks and lost connection to both of the members and got a band for “ me leaving ” the whole first one,2025-10-13 21:16:14,2025-10-13 21:16:20,165
11454,TomClancysRainbowSix,Negative,@Rainbow6Game then tell me why I’ve signed into 3 tours and lost connection to both of the and got band for “leaving” the last one,2025-10-13 21:16:14,2025-10-13 21:16:20,130
11455,TomClancysRainbowSix,Negative,@Rainbow6Game sort the servers out on Xbox there shit 3/10 games can end up getting lagged or not getting kills. 🤦‍.,2025-10-13 21:16:14,2025-10-13 21:16:20,117
11455,TomClancysRainbowSix,Negative,@ Rainbow6Game sorts the servers on the Xbox there shit 3 / 10 games can end up delayed or not killed.,2025-10-13 21:16:14,2025-10-13 21:16:20,102
11455,TomClancysRainbowSix,Negative,"@ Rainbow6Game sorts servers on Xbox, where the crap of 3 / 10 games can end up being caught or not caught by killers.",2025-10-13 21:16:14,2025-10-13 21:16:20,118
11455,TomClancysRainbowSix,Negative,@Rainbow6Game sort those servers out on Xbox there so 3/10 games just end up getting lagged or not getting kills. 🤦‍.,2025-10-13 21:16:14,2025-10-13 21:16:20,117
11455,TomClancysRainbowSix,Negative,Using @Rainbow6Game sort over the servers out on Xbox there shit 3 / 5 10 games can end up getting lagged or not getting quick kills. • [UNK].,2025-10-13 21:16:14,2025-10-13 21:16:20,142
11455,TomClancysRainbowSix,Negative,@Rainbow6Game and the servers out on Xbox there shit 3/10 games can end me getting lagged with out getting kills. <unk>.,2025-10-13 21:16:14,2025-10-13 21:16:20,120
11456,TomClancysRainbowSix,Negative,@UbisoftSupport Everytime i start up @Rainbow6Game on ps4 it resets my ads,2025-10-13 21:16:14,2025-10-13 21:16:20,74
11456,TomClancysRainbowSix,Negative,"@ UbisoftSupport Every time I start @ Rainbow6Game on ps4, it resets my advertising",2025-10-13 21:16:14,2025-10-13 21:16:20,83
11456,TomClancysRainbowSix,Negative,@ Ubisoft Support Every time i start up @ Rainbow6Game on 4 it resets my advertisements,2025-10-13 21:16:14,2025-10-13 21:16:20,87
11456,TomClancysRainbowSix,Negative,@UbisoftSupport Everytime you start up @Rainbow6Game on ps4 it resets my ads,2025-10-13 21:16:14,2025-10-13 21:16:20,76
11456,TomClancysRainbowSix,Negative,@UbisoftSupport x Everytime ever i start calling up @Rainbow6Game on ps4 it resets my mail ads,2025-10-13 21:16:14,2025-10-13 21:16:20,94
11456,TomClancysRainbowSix,Negative,@UbisoftSupport myself i start up @Rainbow6Game my ps4 it resets two ads,2025-10-13 21:16:14,2025-10-13 21:16:20,72
11457,TomClancysRainbowSix,Neutral,The @EuroZoneEsports R6 Tournament Grand Final is in 20 minutes crab the popcorn bois cause it's gonna be a good one!!!. twitch.tv/moderator/euro…. .,2025-10-13 21:16:14,2025-10-13 21:16:20,151
11457,TomClancysRainbowSix,Neutral,"The grand finale of the @ EuroZoneEsports R6 tournament is over in 20 minutes with the popcorn bois, because it will be a good one!!!. twitch.tv / moderator / euro.....",2025-10-13 21:16:14,2025-10-13 21:16:20,168
11457,TomClancysRainbowSix,Neutral,@ EuroZoneEsports R6 Too Grand Final - in 20 minutes Crab Corn because it's going to be good!!!.,2025-10-13 21:16:14,2025-10-13 21:16:20,96
11457,TomClancysRainbowSix,Neutral,The RhandlerR R6 Tournament Grand Final is in 20 minutes crab the popcorn bois cause it's gonna be a good one!!!. twitch.tv/moderator/euro…. .,2025-10-13 21:16:14,2025-10-13 21:16:20,144
11457,TomClancysRainbowSix,Neutral,For The RhandlerR R6 Tournament Grand Final is in 20 minutes crab the popcorn bois cause it's gonna be a good one!!!. twitch.tv/moderator/euro…. .,2025-10-13 21:16:14,2025-10-13 21:16:20,148
11457,TomClancysRainbowSix,Neutral,is,2025-10-13 21:16:14,2025-10-13 21:16:20,2
11458,TomClancysRainbowSix,Positive,@Rainbow6Game thank you for blessing the enemy in this firefight. His health must be 101 at start. .  pic.twitter.com/DT27vcIEpz,2025-10-13 21:16:14,2025-10-13 21:16:20,128
11458,TomClancysRainbowSix,Positive,@ Rainbow6Game thank you for blessing the enemy in this firefight. His health must be at the beginning 101. pic.twitter.com / DT27vcIEpz,2025-10-13 21:16:14,2025-10-13 21:16:20,136
11458,TomClancysRainbowSix,Positive,@ Rainbow6Game thank you for bleeding the enemy to death in this shoot-out.,2025-10-13 21:16:14,2025-10-13 21:16:20,75
11458,TomClancysRainbowSix,Positive,RhandlerR thank you for blessing the enemy in this firefight. His health must be 101 at start. .  pic.twitter.com/DT27vcIEpz,2025-10-13 21:16:14,2025-10-13 21:16:20,124
11458,TomClancysRainbowSix,Positive,2014 RhandlerR thank you for blessing the enemy in this firefight. His health must be 101 at start. .  pic.twitter.com/DT27vcIEpz,2025-10-13 21:16:14,2025-10-13 21:16:20,129
11458,TomClancysRainbowSix,Positive,is,2025-10-13 21:16:14,2025-10-13 21:16:20,2
11459,TomClancysRainbowSix,Neutral,My Longest Rainbow Six Siege Game [Khabib is still 29-0] youtu.be/q2_vWHpHUS8 via @YouTube . .,2025-10-13 21:16:14,2025-10-13 21:16:20,96
11459,TomClancysRainbowSix,Neutral,My Longest Rainbow Six Siege Game [Khabib is still 29-0] youtu.be / q2 _ vWHpHUS8 via @ YouTube.,2025-10-13 21:16:14,2025-10-13 21:16:20,96
11459,TomClancysRainbowSix,Neutral,My Longest Rainbow Six Game [Kib is still 29-0] youtu.be / q2 _ vWHpHUS8 via @ YouTube.,2025-10-13 21:16:14,2025-10-13 21:16:20,87
11459,TomClancysRainbowSix,Neutral,My Longest Global Six Siege Game list is still 29-0] youtu.be/q2_vWHpHUS8 via @YouTube. NET,2025-10-13 21:16:14,2025-10-13 21:16:20,91
11459,TomClancysRainbowSix,Neutral,My Longest Rainbow Six Siege History Game [ Khabib 6 is still 29 - 6 0 ] of youtu. ll be / with q2 _ vWHpHUS8 via a @YouTube..,2025-10-13 21:16:14,2025-10-13 21:16:20,126
11459,TomClancysRainbowSix,Neutral,the Latest Rainbow Six Siege Game [Khabib is just missing-0] or.be/q2_vWHpHUS8 On @YouTube..,2025-10-13 21:16:14,2025-10-13 21:16:20,92
11460,TomClancysRainbowSix,Negative,@Rainbow6Game @UbisoftSupport OMG THIS IS THE 4TH TIME I GOT KICK/DISCONNECTED FROM A GAME AND I LOST ELO IF I DONT GET DISCONNECTED I WIN A GAME AND DONT EVEN GET ELO GIVE ME MY 200 LOST ELO BACK!!!!!!!,2025-10-13 21:16:14,2025-10-13 21:16:20,203
11460,TomClancysRainbowSix,Negative,"@ Rainbow6Game @ UbisoftSupport OMG THIS IS THE 4th time I win / lose a game and lose ELO, IF I don't lose, I win a game and even lose ELO and give back my 200 lost ELO!!!!!!",2025-10-13 21:16:14,2025-10-13 21:16:20,174
11460,TomClancysRainbowSix,Negative,@ Rainbow6Game @ Ubisport Support OMG this is the 4TH TIME I GOT KICK / DISCONNECTED FROM A GAME AND I LOST ELO IF I DONT GET DISCONNECTED I WIN A GAME AND DONT EVEN GET ELO GIVE MY MY 200 LOST ELO BACK!!!!!!,2025-10-13 21:16:14,2025-10-13 21:16:20,208
